ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
4879,4879,tàmò,slave-None,false,expert,Hantgan2018,,,
4880,4880,gùndɔ́,slave-None,false,expert,Hantgan2018,,,
4881,4881,kɔ́mɛ́,slave-None,false,expert,Hantgan2018,,,
4882,4882,gùnɔ́,slave-None,false,expert,Hantgan2018,,,
4883,4883,gùnnɔ̀-nɔ́,slave-None,false,expert,Hantgan2018,,,
4884,4884,gùnɔ́,slave-None,false,expert,Hantgan2018,,,
4885,4885,gùnò,slave-None,false,expert,Hantgan2018,,,
4886,4886,gùnɔ̀-nɛ́,slave-None,false,expert,Hantgan2018,,,
4887,4887,sùnɔ́gɔ́,sleep-None,false,expert,Hantgan2018,,,
4888,4888,ɲāmbà,sleep-None,false,expert,Hantgan2018,,,
4889,4889,níyⁿɛ́,sleep-None,false,expert,Hantgan2018,,,
4890,4890,ní:yⁿí,sleep-None,false,expert,Hantgan2018,,,
4891,4891,ɗaanaa-de,sleep-None,false,expert,Hantgan2018,,,
4892,4892,ní:,sleep-None,false,expert,Hantgan2018,,,
4893,4893,kùmù,sleep-None,false,expert,Hantgan2018,,,
4894,4894,nó:yè,sleep-None,false,expert,Hantgan2018,,,
4895,4895,nóy,sleep-None,false,expert,Hantgan2018,,,
4896,4896,níyⁿɛ́,sleep-None,false,expert,Hantgan2018,,,
4897,4897,nòè-rè,sleep-None,false,expert,Hantgan2018,,,
4898,4898,níyⁿé,sleep-None,false,expert,Hantgan2018,,,
4899,4899,kán,sleep-None,false,expert,Hantgan2018,,,
4900,4900,ní:,sleep-None,false,expert,Hantgan2018,,,
4901,4901,nóyó,sleep-None,false,expert,Hantgan2018,,,
4902,4902,nɔ́wⁿ-ì:,sleep-None,false,expert,Hantgan2018,,,
4903,4903,yéyí-yé,sleep-None,false,expert,Hantgan2018,,,
4904,4904,léy,sleep-None,false,expert,Hantgan2018,,,
4905,4905,nìyⁿé,sleep-None,false,expert,Hantgan2018,,,
4906,4906,yé:,sleep-None,false,expert,Hantgan2018,,,
4907,4907,ɡɛ̄rɛ̀,slip-None,false,expert,Hantgan2018,,,
4908,4908,sásíyí,slip-None,false,expert,Hantgan2018,,,
4909,4909,sásírí,slip-None,false,expert,Hantgan2018,,,
4910,4910,tá:rè dúgè,slip-None,false,expert,Hantgan2018,,,
4911,4911,yortu-de,slip-None,false,expert,Hantgan2018,,,
4912,4912,sá:já,slip-None,false,expert,Hantgan2018,,,
4913,4913,sá:njè,slip-None,false,expert,Hantgan2018,,,
4914,4914,sájí,slip-None,false,expert,Hantgan2018,,,
4915,4915,tásá,slip-None,false,expert,Hantgan2018,,,
4916,4916,sánjá-lè,slip-None,false,expert,Hantgan2018,,,
4917,4917,sásá-rá,slip-None,false,expert,Hantgan2018,,,
4918,4918,tàrsì,slip-None,false,expert,Hantgan2018,,,
4919,4919,tànsì,slip-None,false,expert,Hantgan2018,,,
4920,4920,sájó,slip-None,false,expert,Hantgan2018,,,
4921,4921,sájá,slip-None,false,expert,Hantgan2018,,,
4922,4922,sádá,slip-None,false,expert,Hantgan2018,,,
4923,4923,tátú-rú,slip-None,false,expert,Hantgan2018,,,
4924,4924,sá:zí-yɛ́,slip-None,false,expert,Hantgan2018,,,
4925,4925,sájɛ́:,slip-None,false,expert,Hantgan2018,,,
4926,4926,dáɡá-yɛ̀,small-None,false,expert,Hantgan2018,,,
4927,4927,sàndâ-m,small-None,false,expert,Hantgan2018,,,
4928,4928,dâ:w,small-None,false,expert,Hantgan2018,,,
4929,4929,dà:mbè,small-None,false,expert,Hantgan2018,,,
4930,4930,famɗu-de,small-None,false,expert,Hantgan2018,,,
4931,4931,dɛ̄gɛ̄ náwⁿ,small-None,false,expert,Hantgan2018,,,
4932,4932,dé:jé,small-None,false,expert,Hantgan2018,,,
4933,4933,pàlɛ̂:,small-None,false,expert,Hantgan2018,,,
4934,4934,ɛ̀wrɛ́,small-None,false,expert,Hantgan2018,,,
4935,4935,ŋkà:lí-yè,small-None,false,expert,Hantgan2018,,,
4936,4936,dágá,small-None,false,expert,Hantgan2018,,,
4937,4937,kátí-yòw,small-None,false,expert,Hantgan2018,,,
4938,4938,kàtì-yà,small-None,false,expert,Hantgan2018,,,
4939,4939,sɛ̀gɛ́,small-None,false,expert,Hantgan2018,,,
4940,4940,wéní-wè,small-None,false,expert,Hantgan2018,,,
4941,4941,ùjú,small-None,false,expert,Hantgan2018,,,
4942,4942,dàgí,small-None,false,expert,Hantgan2018,,,
4943,4943,tɛ̀gɛ̌-y,small-None,false,expert,Hantgan2018,,,
4944,4944,bè bélè,small-None,false,expert,Hantgan2018,,,
4945,4945,ùjì-ý,small-None,false,expert,Hantgan2018,,,
4946,4946,sìsí,smoke-None,false,expert,Hantgan2018,,,
4947,4947,yìyɛ̀,smoke-None,false,expert,Hantgan2018,,,
4948,4948,kù kúmbó,smoke-None,false,expert,Hantgan2018,,,
4949,4949,kù kùmbó,smoke-None,false,expert,Hantgan2018,,,
4950,4950,kúyè,smoke-None,false,expert,Hantgan2018,,,
4951,4951,kì kùmó,smoke-None,false,expert,Hantgan2018,,,
4952,4952,kúmbè,smoke-None,false,expert,Hantgan2018,,,
4953,4953,kùmbú,smoke-None,false,expert,Hantgan2018,,,
4954,4954,kùmbó,smoke-None,false,expert,Hantgan2018,,,
4955,4955,kùmbè,smoke-None,false,expert,Hantgan2018,,,
4956,4956,kù kùmbó,smoke-None,false,expert,Hantgan2018,,,
4957,4957,kùmbó,smoke-None,false,expert,Hantgan2018,,,
4958,4958,kúmú,smoke-None,false,expert,Hantgan2018,,,
4959,4959,kù kúmó,smoke-None,false,expert,Hantgan2018,,,
4960,4960,kùmmɔ́,smoke-None,false,expert,Hantgan2018,,,
4961,4961,kúmó,smoke-None,false,expert,Hantgan2018,,,
4962,4962,kùmò,smoke-None,false,expert,Hantgan2018,,,
4963,4963,kùmɔ́,smoke-None,false,expert,Hantgan2018,,,
4964,4964,dù dùlú,smoke-None,false,expert,Hantgan2018,,,
4965,4965,nùgú,smooth-None,false,expert,Hantgan2018,,,
4966,4966,mérú mérù,smooth-None,false,expert,Hantgan2018,,,
4967,4967,órù-m,smooth-None,false,expert,Hantgan2018,,,
4968,4968,órù-m,smooth-None,false,expert,Hantgan2018,,,
4969,4969,bòràllà-gà,smooth-None,false,expert,Hantgan2018,,,
4970,4970,haasaa-de,smooth-None,false,expert,Hantgan2018,,,
4971,4971,ònùrⁿú,smooth-None,false,expert,Hantgan2018,,,
4972,4972,dáátà-nà,smooth-None,false,expert,Hantgan2018,,,
4973,4973,ɔ́nɔ́nɔ́,smooth-None,false,expert,Hantgan2018,,,
4974,4974,ónànà ónànɛ̀:,smooth-None,false,expert,Hantgan2018,,,
4975,4975,órî,smooth-None,false,expert,Hantgan2018,,,
4976,4976,ɔ̀nànà,smooth-None,false,expert,Hantgan2018,,,
4977,4977,órùm,smooth-None,false,expert,Hantgan2018,,,
4978,4978,yútúlú,smooth-None,false,expert,Hantgan2018,,,
4979,4979,ɔ́rⁿɔ́nɛ̀:,smooth-None,false,expert,Hantgan2018,,,
4980,4980,búrádá,smooth-None,false,expert,Hantgan2018,,,
4981,4981,ɔ̀rⁿɔ́nɔ́nɔ́,smooth-None,false,expert,Hantgan2018,,,
4982,4982,ɔ̀rɔ̌y,smooth-None,false,expert,Hantgan2018,,,
4983,4983,òlú,smooth-None,false,expert,Hantgan2018,,,
4984,4984,ɔ̀rⁿɔ̀ndú,smooth-None,false,expert,Hantgan2018,,,
4985,4985,ɔ́rɔ̀y,smooth-None,false,expert,Hantgan2018,,,
4986,4986,sà,snake-None,false,expert,Hantgan2018,,,
4987,4987,kɛ́rɛ́ń dɛ́kɛ̀,snake-None,false,expert,Hantgan2018,,,
4988,4988,àwǎ-m,snake-None,false,expert,Hantgan2018,,,
4989,4989,àwǎ-m,snake-None,false,expert,Hantgan2018,,,
4990,4990,námgà,snake-None,false,expert,Hantgan2018,,,
4991,4991,mboddi,snake-None,false,expert,Hantgan2018,,,
4992,4992,lù:ró,snake-None,false,expert,Hantgan2018,,,
4993,4993,sìbò,snake-None,false,expert,Hantgan2018,,,
4994,4994,nómónjì,snake-None,false,expert,Hantgan2018,,,
4995,4995,kòŋgò jàláŋgó,snake-None,false,expert,Hantgan2018,,,
4996,4996,yɛ̀ búmbâ,snake-None,false,expert,Hantgan2018,,,
4997,4997,nòm bòjì,snake-None,false,expert,Hantgan2018,,,
4998,4998,kì: búmbɔ́,snake-None,false,expert,Hantgan2018,,,
4999,4999,gónd-ì,snake-None,false,expert,Hantgan2018,,,
5000,5000,gónd-ó,snake-None,false,expert,Hantgan2018,,,
5001,5001,nòndó,snake-None,false,expert,Hantgan2018,,,
5002,5002,nómón jí,snake-None,false,expert,Hantgan2018,,,
5003,5003,lú:ró,snake-None,false,expert,Hantgan2018,,,
5004,5004,ǎw,snake-None,false,expert,Hantgan2018,,,
5005,5005,nòmzù,snake-None,false,expert,Hantgan2018,,,
5006,5006,yùgú-rù,snake-None,false,expert,Hantgan2018,,,
5007,5007,sàfúnɛ́,soap-None,false,expert,Hantgan2018,,,
5008,5008,pɔ̄ɔ̄-kɛ̀,soap-None,false,expert,Hantgan2018,,,
5009,5009,sàppínà,soap-None,false,expert,Hantgan2018,,,
5010,5010,sǎmnà,soap-None,false,expert,Hantgan2018,,,
5011,5011,saabunde,soap-None,false,expert,Hantgan2018,,,
5012,5012,sǎmnà,soap-None,false,expert,Hantgan2018,,,
5013,5013,sàmùnāwⁿ,soap-None,false,expert,Hantgan2018,,,
5014,5014,sɔ́mɔ́ŋgè,soap-None,false,expert,Hantgan2018,,,
5015,5015,sàpûn,soap-None,false,expert,Hantgan2018,,,
5016,5016,sàmírⁿî,soap-None,false,expert,Hantgan2018,,,
5017,5017,sà:mnò,soap-None,false,expert,Hantgan2018,,,
5018,5018,sǎmnà,soap-None,false,expert,Hantgan2018,,,
5019,5019,sòs-ò,soap-None,false,expert,Hantgan2018,,,
5020,5020,sámúnù,soap-None,false,expert,Hantgan2018,,,
5021,5021,sáná,soap-None,false,expert,Hantgan2018,,,
5022,5022,ɛ̀sɛ̀-ndú,soap-None,false,expert,Hantgan2018,,,
5023,5023,ɛ́rá,soap-None,false,expert,Hantgan2018,,,
5024,5024,ɛ́rⁿɛ́,soap-None,false,expert,Hantgan2018,,,
5025,5025,sǎmnɛ̀,soap-None,false,expert,Hantgan2018,,,
5026,5026,ŋúɥⁿɛ́ɛ̀,song-None,false,expert,Hantgan2018,,,
5027,5027,nùmá,song-None,false,expert,Hantgan2018,,,
5028,5028,nùwⁿɔ́,song-None,false,expert,Hantgan2018,,,
5029,5029,núŋɔ̀,song-None,false,expert,Hantgan2018,,,
5030,5030,jimol,song-None,false,expert,Hantgan2018,,,
5031,5031,nûŋ,song-None,false,expert,Hantgan2018,,,
5032,5032,sùwōgù,song-None,false,expert,Hantgan2018,,,
5033,5033,nɔ̂:,song-None,false,expert,Hantgan2018,,,
5034,5034,ŋwànǎ:,song-None,false,expert,Hantgan2018,,,
5035,5035,nùŋá,song-None,false,expert,Hantgan2018,,,
5036,5036,nɔ̀:,song-None,false,expert,Hantgan2018,,,
5037,5037,núŋgɔ̀,song-None,false,expert,Hantgan2018,,,
5038,5038,dò:nò,song-None,false,expert,Hantgan2018,,,
5039,5039,dò:ní,song-None,false,expert,Hantgan2018,,,
5040,5040,nùŋǎ:,song-None,false,expert,Hantgan2018,,,
5041,5041,nwɛ́:,song-None,false,expert,Hantgan2018,,,
5042,5042,núŋú,song-None,false,expert,Hantgan2018,,,
5043,5043,núyɔ́,song-None,false,expert,Hantgan2018,,,
5044,5044,nùŋɔ́,song-None,false,expert,Hantgan2018,,,
5045,5045,nùŋà,song-None,false,expert,Hantgan2018,,,
5046,5046,nɛ́:,song-None,false,expert,Hantgan2018,,,
5047,5047,pānʤà,spear-None,false,expert,Hantgan2018,,,
5048,5048,sàmbâ:,spear-None,false,expert,Hantgan2018,,,
5049,5049,sàmbâ:,spear-None,false,expert,Hantgan2018,,,
5050,5050,sàmbè,spear-None,false,expert,Hantgan2018,,,
5051,5051,waago,spear-None,false,expert,Hantgan2018,,,
5052,5052,sárú,spear-None,false,expert,Hantgan2018,,,
5053,5053,gɛ̀jɛ́ kìyɛ̀,spear-None,false,expert,Hantgan2018,,,
5054,5054,sábí dóní tá:ŋgù,spear-None,false,expert,Hantgan2018,,,
5055,5055,sàmbé,spear-None,false,expert,Hantgan2018,,,
5056,5056,sàmbâ,spear-None,false,expert,Hantgan2018,,,
5057,5057,sábyé,spear-None,false,expert,Hantgan2018,,,
5058,5058,sàmbá,spear-None,false,expert,Hantgan2018,,,
5059,5059,yà:gò,spear-None,false,expert,Hantgan2018,,,
5060,5060,yǎ:y,spear-None,false,expert,Hantgan2018,,,
5061,5061,wárá,spear-None,false,expert,Hantgan2018,,,
5062,5062,sów,spear-None,false,expert,Hantgan2018,,,
5063,5063,gáwà-lù,spear-None,false,expert,Hantgan2018,,,
5064,5064,sárú,spear-None,false,expert,Hantgan2018,,,
5065,5065,wàdà ká:bà,spear-None,false,expert,Hantgan2018,,,
5066,5066,sárù,spear-None,false,expert,Hantgan2018,,,
5067,5067,mɛ̀lɛ̀-kɛ́,spin-None,false,expert,Hantgan2018,,,
5068,5068,kɛ̀r-ndɛ̀,spin-None,false,expert,Hantgan2018,,,
5069,5069,ɔ́yⁿɔ́,spin-None,false,expert,Hantgan2018,,,
5070,5070,ɔ́yⁿɔ́,spin-None,false,expert,Hantgan2018,,,
5071,5071,kɔ́:ndè kánì,spin-None,false,expert,Hantgan2018,,,
5072,5072,wɔ́yɛ́,spin-None,false,expert,Hantgan2018,,,
5073,5073,ɔ́yɛ́,spin-None,false,expert,Hantgan2018,,,
5074,5074,ɔ́yⁿɔ́,spin-None,false,expert,Hantgan2018,,,
5075,5075,tándé,spin-None,false,expert,Hantgan2018,,,
5076,5076,pígé,spin-None,false,expert,Hantgan2018,,,
5077,5077,bí:,spin-None,false,expert,Hantgan2018,,,
5078,5078,ɔ́yⁿ,spin-None,false,expert,Hantgan2018,,,
5079,5079,kɔ̀:ní kán,spin-None,false,expert,Hantgan2018,,,
5080,5080,jǐ:rì,spin-None,false,expert,Hantgan2018,,,
5081,5081,kɛ̀ɲɲɛ́ ɔ́ɛ́ⁿ,spin-None,false,expert,Hantgan2018,,,
5082,5082,ɔ́yⁿ,spin-None,false,expert,Hantgan2018,,,
5083,5083,ɔ́yⁿɔ́,spin-None,false,expert,Hantgan2018,,,
5084,5084,mɛ̀rⁿɛ́,spin-None,false,expert,Hantgan2018,,,
5085,5085,kíllù,spirit-None,false,expert,Hantgan2018,,,
5086,5086,márágèy,spirit-None,false,expert,Hantgan2018,,,
5087,5087,jínná:rù-m,spirit-None,false,expert,Hantgan2018,,,
5088,5088,jínná:jò-m,spirit-None,false,expert,Hantgan2018,,,
5089,5089,málágè,spirit-None,false,expert,Hantgan2018,,,
5090,5090,ginnaaru,spirit-None,false,expert,Hantgan2018,,,
5091,5091,jínná:jò,spirit-None,false,expert,Hantgan2018,,,
5092,5092,gínná:dì,spirit-None,false,expert,Hantgan2018,,,
5093,5093,gínè,spirit-None,false,expert,Hantgan2018,,,
5094,5094,gíná:jì,spirit-None,false,expert,Hantgan2018,,,
5095,5095,ŋgîn,spirit-None,false,expert,Hantgan2018,,,
5096,5096,gínná:jò,spirit-None,false,expert,Hantgan2018,,,
5097,5097,jínná:jè,spirit-None,false,expert,Hantgan2018,,,
5098,5098,sètá:ndì,spirit-None,false,expert,Hantgan2018,,,
5099,5099,jíná:jú,spirit-None,false,expert,Hantgan2018,,,
5100,5100,tààlé,spirit-None,false,expert,Hantgan2018,,,
5101,5101,ùsó,spirit-None,false,expert,Hantgan2018,,,
5102,5102,gínà:jè,spirit-None,false,expert,Hantgan2018,,,
5103,5103,gínà:jù,spirit-None,false,expert,Hantgan2018,,,
5104,5104,tùwì,spit-None,false,expert,Hantgan2018,,,
5105,5105,mìmbèsî tɔ́tí,spit-None,false,expert,Hantgan2018,,,
5106,5106,sùsù-nî: tɔ́,spit-None,false,expert,Hantgan2018,,,
5107,5107,sòn-sónì sɛ̂:,spit-None,false,expert,Hantgan2018,,,
5108,5108,tuttu-de,spit-None,false,expert,Hantgan2018,,,
5109,5109,yɔ̀rɔ̀:ní: tɔ́:,spit-None,false,expert,Hantgan2018,,,
5110,5110,tu᷆,spit-None,false,expert,Hantgan2018,,,
5111,5111,sò:njí swɛ́:,spit-None,false,expert,Hantgan2018,,,
5112,5112,sǔndè swɛ́,spit-None,false,expert,Hantgan2018,,,
5113,5113,tɔ̀njî tɔ́njí,spit-None,false,expert,Hantgan2018,,,
5114,5114,sò:njì swɛ́:,spit-None,false,expert,Hantgan2018,,,
5115,5115,yɔ̀rɔ̀-ní: tɔ́:,spit-None,false,expert,Hantgan2018,,,
5116,5116,túfêy,spit-None,false,expert,Hantgan2018,,,
5117,5117,yò-ínjé tɔ́,spit-None,false,expert,Hantgan2018,,,
5118,5118,só:ndí tɔ́:,spit-None,false,expert,Hantgan2018,,,
5119,5119,tùrɔ̀-dí: túrɔ́,spit-None,false,expert,Hantgan2018,,,
5120,5120,yúlɔ́ tɔ́ɔ́,spit-None,false,expert,Hantgan2018,,,
5121,5121,kàlú tú,spit-None,false,expert,Hantgan2018,,,
5122,5122,sùmzú tó:,spit-None,false,expert,Hantgan2018,,,
5123,5123,yù:jǎ: tɔ́:,spit-None,false,expert,Hantgan2018,,,
5124,5124,kɔ̀lɔ̰́,springorwell-None,false,expert,Hantgan2018,,,
5125,5125,sāàⁿ,springorwell-None,false,expert,Hantgan2018,,,
5126,5126,dǎyⁿ,springorwell-None,false,expert,Hantgan2018,,,
5127,5127,ɓun-ndu,springorwell-None,false,expert,Hantgan2018,,,
5128,5128,tèndé,springorwell-None,false,expert,Hantgan2018,,,
5129,5129,ɔ́ndɔ́,springorwell-None,false,expert,Hantgan2018,,,
5130,5130,dǎy-ŋgé,springorwell-None,false,expert,Hantgan2018,,,
5131,5131,ɛ̌:,springorwell-None,false,expert,Hantgan2018,,,
5132,5132,ɔ́ndɔ́,springorwell-None,false,expert,Hantgan2018,,,
5133,5133,ɛ̀ kɔ́rɔ́,springorwell-None,false,expert,Hantgan2018,,,
5134,5134,dǎy,springorwell-None,false,expert,Hantgan2018,,,
5135,5135,sògó,springorwell-None,false,expert,Hantgan2018,,,
5136,5136,té:nì,springorwell-None,false,expert,Hantgan2018,,,
5137,5137,òtě:,springorwell-None,false,expert,Hantgan2018,,,
5138,5138,tènné,springorwell-None,false,expert,Hantgan2018,,,
5139,5139,téwó,springorwell-None,false,expert,Hantgan2018,,,
5140,5140,ìnjù gùl,springorwell-None,false,expert,Hantgan2018,,,
5141,5141,tènɛ́,springorwell-None,false,expert,Hantgan2018,,,
5142,5142,kwe,star-None,false,expert,Hantgan2018,,,
5143,5143,tōrɛ̀ɛ̀,star-None,false,expert,Hantgan2018,,,
5144,5144,bàndà kɔ̀:rɔ̌y,star-None,false,expert,Hantgan2018,,,
5145,5145,tóró,star-None,false,expert,Hantgan2018,,,
5146,5146,jɔ́ŋ gúlɛ̀,star-None,false,expert,Hantgan2018,,,
5147,5147,albalda,star-None,false,expert,Hantgan2018,,,
5148,5148,tóró,star-None,false,expert,Hantgan2018,,,
5149,5149,tɔ́ɲɔ̄wⁿ,star-None,false,expert,Hantgan2018,,,
5150,5150,áŋ kɔ́lɛ̀,star-None,false,expert,Hantgan2018,,,
5151,5151,ànjì,star-None,false,expert,Hantgan2018,,,
5152,5152,wà: kɔ̀rɔ́,star-None,false,expert,Hantgan2018,,,
5153,5153,ɔ̀jɔ̀ gɔ̀lɔ̀,star-None,false,expert,Hantgan2018,,,
5154,5154,tóró,star-None,false,expert,Hantgan2018,,,
5155,5155,tóndó:,star-None,false,expert,Hantgan2018,,,
5156,5156,kɔ̀lɔ̀ŋ kɔ́lɔ̀wⁿ,star-None,false,expert,Hantgan2018,,,
5157,5157,tóró,star-None,false,expert,Hantgan2018,,,
5158,5158,tòndòlò-ý,star-None,false,expert,Hantgan2018,,,
5159,5159,sémrěy,star-None,false,expert,Hantgan2018,,,
5160,5160,tóndóló,star-None,false,expert,Hantgan2018,,,
5161,5161,tònòlò-ý,star-None,false,expert,Hantgan2018,,,
5162,5162,sire,steal-None,false,expert,Hantgan2018,,,
5163,5163,kùyⁿɛ̀-rɛ̀,steal-None,false,expert,Hantgan2018,,,
5164,5164,gùró,steal-None,false,expert,Hantgan2018,,,
5165,5165,gùró,steal-None,false,expert,Hantgan2018,,,
5166,5166,kámgà kánì,steal-None,false,expert,Hantgan2018,,,
5167,5167,wujju-de,steal-None,false,expert,Hantgan2018,,,
5168,5168,gùyⁿó,steal-None,false,expert,Hantgan2018,,,
5169,5169,gyé:,steal-None,false,expert,Hantgan2018,,,
5170,5170,jàmílɛ́,steal-None,false,expert,Hantgan2018,,,
5171,5171,gùró,steal-None,false,expert,Hantgan2018,,,
5172,5172,gúyé,steal-None,false,expert,Hantgan2018,,,
5173,5173,gùyⁿó,steal-None,false,expert,Hantgan2018,,,
5174,5174,zèy,steal-None,false,expert,Hantgan2018,,,
5175,5175,gùɲó,steal-None,false,expert,Hantgan2018,,,
5176,5176,kám,steal-None,false,expert,Hantgan2018,,,
5177,5177,gǐ:ⁿ,steal-None,false,expert,Hantgan2018,,,
5178,5178,gùyⁿɔ́,steal-None,false,expert,Hantgan2018,,,
5179,5179,gúyⁿó gǔyⁿ,steal-None,false,expert,Hantgan2018,,,
5180,5180,zámnɛ́,steal-None,false,expert,Hantgan2018,,,
5181,5181,gǔyⁿ,steal-None,false,expert,Hantgan2018,,,
5182,5182,kɔ́nɔ́,stomach-None,false,expert,Hantgan2018,,,
5183,5183,kūrū-bɛ̀,stomach-None,false,expert,Hantgan2018,,,
5184,5184,pìrè kɔ̀rɔ̀ díyⁿàwⁿ,stomach-None,false,expert,Hantgan2018,,,
5185,5185,bìnjírì,stomach-None,false,expert,Hantgan2018,,,
5186,5186,píní pìnì,stomach-None,false,expert,Hantgan2018,,,
5187,5187,kùjù,stomach-None,false,expert,Hantgan2018,,,
5188,5188,píndí píndí,stomach-None,false,expert,Hantgan2018,,,
5189,5189,bìndù gìndɔ́:,stomach-None,false,expert,Hantgan2018,,,
5190,5190,bìndì dùgí,stomach-None,false,expert,Hantgan2018,,,
5191,5191,kújú,stomach-None,false,expert,Hantgan2018,,,
5192,5192,bìŋgírì,stomach-None,false,expert,Hantgan2018,,,
5193,5193,pìrìm dɛ́-ŋgɛ́,stomach-None,false,expert,Hantgan2018,,,
5194,5194,pìjì pìjí,stomach-None,false,expert,Hantgan2018,,,
5195,5195,pùró,stomach-None,false,expert,Hantgan2018,,,
5196,5196,bìndù bòró,stomach-None,false,expert,Hantgan2018,,,
5197,5197,bɛ́:rǎ:,stomach-None,false,expert,Hantgan2018,,,
5198,5198,bètè ká,stomach-None,false,expert,Hantgan2018,,,
5199,5199,pìdìm bǐn,stomach-None,false,expert,Hantgan2018,,,
5200,5200,bìnɛ́,stomach-None,false,expert,Hantgan2018,,,
5201,5201,kai,strikeorbeat-None,false,expert,Hantgan2018,,,
5202,5202,dɔ̄gɔ̀,strikeorbeat-None,false,expert,Hantgan2018,,,
5203,5203,bɛ̀ndí,strikeorbeat-None,false,expert,Hantgan2018,,,
5204,5204,súyɔ́,strikeorbeat-None,false,expert,Hantgan2018,,,
5205,5205,númbè,strikeorbeat-None,false,expert,Hantgan2018,,,
5206,5206,láɣá,strikeorbeat-None,false,expert,Hantgan2018,,,
5207,5207,tɛ́bú-lɛ̀,strikeorbeat-None,false,expert,Hantgan2018,,,
5208,5208,dàgí,strikeorbeat-None,false,expert,Hantgan2018,,,
5209,5209,jàrⁿá,strikeorbeat-None,false,expert,Hantgan2018,,,
5210,5210,búndé,strikeorbeat-None,false,expert,Hantgan2018,,,
5211,5211,lágá,strikeorbeat-None,false,expert,Hantgan2018,,,
5212,5212,púŋgó,strikeorbeat-None,false,expert,Hantgan2018,,,
5213,5213,tɛ́wɔ́,strikeorbeat-None,false,expert,Hantgan2018,,,
5214,5214,lágá,strikeorbeat-None,false,expert,Hantgan2018,,,
5215,5215,bɛ̀ndɛ́,strikeorbeat-None,false,expert,Hantgan2018,,,
5216,5216,tɛ́w,strikeorbeat-None,false,expert,Hantgan2018,,,
5217,5217,dèmɛ́,strikeorbeat-None,false,expert,Hantgan2018,,,
5218,5218,lágá,strikeorbeat-None,false,expert,Hantgan2018,,,
5219,5219,mosi,suck-None,false,expert,Hantgan2018,,,
5220,5220,mɔ̀nʤɛ̀,suck-None,false,expert,Hantgan2018,,,
5221,5221,ɔ́zí,suck-None,false,expert,Hantgan2018,,,
5222,5222,ɔ́njí,suck-None,false,expert,Hantgan2018,,,
5223,5223,bɔ́njɛ̀,suck-None,false,expert,Hantgan2018,,,
5224,5224,muynu-de,suck-None,false,expert,Hantgan2018,,,
5225,5225,ɔ́ɲɔ́,suck-None,false,expert,Hantgan2018,,,
5226,5226,mílɛ́,suck-None,false,expert,Hantgan2018,,,
5227,5227,ónjí,suck-None,false,expert,Hantgan2018,,,
5228,5228,ɔ́njí,suck-None,false,expert,Hantgan2018,,,
5229,5229,ɲɛ́:,suck-None,false,expert,Hantgan2018,,,
5230,5230,ɔ́njɔ́,suck-None,false,expert,Hantgan2018,,,
5231,5231,dùm,suck-None,false,expert,Hantgan2018,,,
5232,5232,óndó,suck-None,false,expert,Hantgan2018,,,
5233,5233,ónjó,suck-None,false,expert,Hantgan2018,,,
5234,5234,ɔ́ɲɔ́,suck-None,false,expert,Hantgan2018,,,
5235,5235,ɔ́njɔ́,suck-None,false,expert,Hantgan2018,,,
5236,5236,ɔ́ⁿsú,suck-None,false,expert,Hantgan2018,,,
5237,5237,úmzó,suck-None,false,expert,Hantgan2018,,,
5238,5238,ɔ́ɲɔ́,suck-None,false,expert,Hantgan2018,,,
5239,5239,tòní,sun-None,false,expert,Hantgan2018,,,
5240,5240,nìyɛ̀,sun-None,false,expert,Hantgan2018,,,
5241,5241,ùsú,sun-None,false,expert,Hantgan2018,,,
5242,5242,ùsú,sun-None,false,expert,Hantgan2018,,,
5243,5243,ɲɛ́ŋɛ̀,sun-None,false,expert,Hantgan2018,,,
5244,5244,naange,sun-None,false,expert,Hantgan2018,,,
5245,5245,nì nǐ:,sun-None,false,expert,Hantgan2018,,,
5246,5246,kùgù lɛ̄wⁿ,sun-None,false,expert,Hantgan2018,,,
5247,5247,gé:wⁿè,sun-None,false,expert,Hantgan2018,,,
5248,5248,ùjúŋgó,sun-None,false,expert,Hantgan2018,,,
5249,5249,ùsí,sun-None,false,expert,Hantgan2018,,,
5250,5250,gɛ̀:ⁿ,sun-None,false,expert,Hantgan2018,,,
5251,5251,nì nǐ:,sun-None,false,expert,Hantgan2018,,,
5252,5252,wⁿɔ́ynɛ̀,sun-None,false,expert,Hantgan2018,,,
5253,5253,wòynò,sun-None,false,expert,Hantgan2018,,,
5254,5254,ùdùgó,sun-None,false,expert,Hantgan2018,,,
5255,5255,yè cíndò,sun-None,false,expert,Hantgan2018,,,
5256,5256,nù nùŋú,sun-None,false,expert,Hantgan2018,,,
5257,5257,nǎm,sun-None,false,expert,Hantgan2018,,,
5258,5258,nǒŋ,sun-None,false,expert,Hantgan2018,,,
5259,5259,ìzùgè,sun-None,false,expert,Hantgan2018,,,
5260,5260,nǎm,sun-None,false,expert,Hantgan2018,,,
5261,5261,mīndà,swallow-None,false,expert,Hantgan2018,,,
5262,5262,mìrⁿé,swallow-None,false,expert,Hantgan2018,,,
5263,5263,mìrⁿɛ́,swallow-None,false,expert,Hantgan2018,,,
