ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
14-1-4,,14,1,ɛ̀sú,ɛ̀sú,ɛ ¹ s u ⁵,,Heath2015,,
15-1-4,,15,1,jɛ̀rⁿú,jɛ̀rⁿú,dʒ ɛ ¹ r̃ ∼ u ⁵,,Heath2015,,
16-1-4,,16,1,ɛ̀zù,ɛ̀zù,ɛ ¹ z u ¹,,Heath2015,,
17-1-3,,17,1,ɛ̀jú,ɛ̀jú,ɛ ¹ dʒ u ⁵,,Heath2015,,
2-1-4,,2,1,dábɔ́,dábɔ́,d a ⁵ b ɔ ⁵,,Dumestre2011,,
1-1-5,,1,1,tììndà,tììndà,t iː ¹ n d a ¹,,Hantgan2016,,
3-1-5,,3,1,túmbí-rí,túmbí-rí,t u ⁵ m b i ⁵ + r i ⁵,,Heath2015,,
4-1-5,,4,1,túmdí,túmdí,t u ⁵ m d i ⁵,,Heath2015,,
5-1-5,,5,1,dɔ́gú-lɛ̀,dɔ́gú-lɛ̀,d ɔ ⁵ ɡ u ⁵ + l ɛ ¹,,Heath2015,,
18-1-5,,18,1,fuɗɗu-de,fuɗɗu-de,f u ɗ ɗ u + d e,,Osborn1993,,
6-1-5,,6,1,túmnó,túmnó,t u ⁵ m n o ⁵,,Heath2015,,
19-1-5,,19,1,ǹsīnì,ǹsīnì,n ¹ s i ³ n i ¹,,Heath2016jenaama,,
7-1-5,,7,1,dɔ́gɛ́,dɔ́gɛ́,d ɔ ⁵ ɡ ɛ ⁵,,Heath2015,,
8-1-4,,8,1,jàŋgí,jàŋgí,dʒ a ¹ ŋ ɡ i ⁵,,Heath2015,,
9-1-5,,9,1,tɔ́rɔ́,tɔ́rɔ́,t ɔ ⁵ r ɔ ⁵,,Heath2015,,
20-1-5,,20,1,dɔ́gú-lɛ̀,dɔ́gú-lɛ̀,d ɔ ⁵ ɡ u ⁵ + l ɛ ¹,,Heath2015,,
10-1-5,,10,1,nɔ́:,nɔ́:,n ɔː,,Heath2015,,
21-1-4,,21,1,síntîn,síntîn,s i ⁵ n t i ⁵¹ n,,Heath2005,,
22-1-5,,22,1,síntîn,síntîn,s i ⁵ n t i ⁵¹ n,,HeathSONG2015,,
11-1-5,,11,1,tɔ́:,tɔ́:,t ɔː,,Heath2015,,
12-1-5,,12,1,túmbú-lɔ́,túmbú-lɔ́,t u ⁵ m b u ⁵ + l ɔ ⁵,,Heath2015,,
13-1-5,,13,1,tɔ́rɔ́,tɔ́rɔ́,t ɔ ⁵ r ɔ ⁵,,Heath2015,,
14-1-5,,14,1,tɔ́lɔ́,tɔ́lɔ́,t ɔ ⁵ l ɔ ⁵,,Heath2015,,
15-1-5,,15,1,dɛ̀wrú,dɛ̀wrú,d ɛ ¹ w r u ⁵,,Heath2015,,
16-1-5,,16,1,nɔ́,nɔ́,n ɔ ⁵,,Heath2015,,
17-1-4,,17,1,tɔ́lɔ́,tɔ́lɔ́,t ɔ ⁵ l ɔ ⁵,,Heath2015,,
2-1-5,,2,1,fùrú,fùrú,f u ¹ r u ⁵,,Dumestre2011,,
1-1-6,,1,1,kòrè,kòrè,k o ¹ r e ¹,,Hantgan2016,,
3-1-6,,3,1,pìré,pìré,p i ¹ r e ⁵,,Heath2015,,
4-1-6,,4,1,pìré,pìré,p i ¹ r e ⁵,,Heath2015,,
5-1-6,,5,1,dólè,dólè,d o ⁵ l e ¹,,Heath2015,,
18-1-6,,18,1,reedu,reedu,r e e d u,,Osborn1993,,
6-1-6,,6,1,bɛrɛ,bɛrɛ,b ɛ r ɛ,,Heath2015,,
19-1-6,,19,1,nù,nù,n u ¹,,Heath2016jenaama,,
7-1-6,,7,1,píjí,píjí,p i ⁵ dʒ i ⁵,,Heath2015,,
8-1-5,,8,1,kûl,kûl,k u ⁵¹ l,,Heath2015,,
9-1-6,,9,1,bèndé,bèndé,b e ¹ n d e ⁵,,Heath2015,,
20-1-6,,20,1,jàŋgà,jàŋgà,dʒ a ¹ ŋ ɡ a ¹,,Heath2015,,
10-1-6,,10,1,bɛ̀rɛ́,bɛ̀rɛ́,b ɛ ¹ r ɛ ⁵,,Heath2015,,
21-1-5,,21,1,bɛ́:rǎ:,bɛ́:rǎ:,b ɛː ⁵ r aː ¹⁵,,Heath2005,,
22-1-6,,22,1,fúttó,fúttó,f u ⁵ t t o ⁵,,HeathSONG2015,,
11-1-6,,11,1,bɛ̀rǎ:,bɛ̀rǎ:,b ɛ ¹ r aː ¹⁵,,Heath2015,,
12-1-6,,12,1,pìndì,pìndì,p i ¹ n d i ¹,,Heath2015,,
13-1-6,,13,1,bǐn,bǐn,b i ¹⁵ n,,Heath2015,,
14-1-6,,14,1,bɛ̀rɛ́,bɛ̀rɛ́,b ɛ ¹ r ɛ ⁵,,Heath2015,,
15-1-6,,15,1,bèté,bèté,b e ¹ t e ⁵,,Heath2015,,
16-1-6,,16,1,bɛ̀dɛ̀,bɛ̀dɛ̀,b ɛ ¹ d ɛ ¹,,Heath2015,,
17-1-5,,17,1,bɛ̀rɛ́,bɛ̀rɛ́,b ɛ ¹ r ɛ ⁵,,Heath2015,,
1-1-7,,1,1,tāà,tāà,t aː ³¹,,Hantgan2016,,
3-1-7,,3,1,kěrû,kěrû,k e ¹⁵ r u ⁵¹,,Heath2015,,
4-1-7,,4,1,wò,wò,w o ¹,,Heath2015,,
5-1-7,,5,1,kúmà,kúmà,k u ⁵ m a ¹,,Heath2015,,
18-1-7,,18,1,bannge,bannge,b a n n ɡ e,,Osborn1993,,
6-1-7,,6,1,dìî,dìî,d i ¹ i ⁵¹,,Heath2015,,
7-1-7,,7,1,báŋgù:ⁿ,báŋgù:ⁿ,b a ⁵ ŋ ɡ ũː ¹ ∼,,Heath2015,,
8-1-6,,8,1,sɔ̀n,sɔ̀n,s ɔ ¹ n,,Heath2015,,
9-1-7,,9,1,gò,gò,ɡ o ¹,,Heath2015,,
20-1-7,,20,1,páŋ̀,páŋ̀,p a ⁵ ŋ ¹,,Heath2015,,
10-1-7,,10,1,bélè,bélè,b e ⁵ l e ¹,,Heath2015,,
22-1-7,,22,1,kèr,kèr,k e ¹ r,,HeathSONG2015,,
21-1-6,,21,1,kɛ́rɛ̀-gá,kɛ́rɛ̀-gá,k ɛ ⁵ r ɛ ¹ + ɡ a ⁵,,Heath2005,,
11-1-7,,11,1,nɛ̀,nɛ̀,n ɛ ¹,,Heath2015,,
12-1-7,,12,1,ŋà,ŋà,ŋ a ¹,,Heath2015,,
13-1-7,,13,1,bɛ́:gɛ̀rɛ̀,bɛ́:gɛ̀rɛ̀,b ɛː ⁵ ɡ ɛ ¹ r ɛ ¹,,Heath2015,,
14-1-7,,14,1,táŋá-nɛ,táŋá-nɛ,t a ⁵ ŋ a ⁵ + n ɛ,,Heath2015,,
15-1-7,,15,1,kù,kù,k u ¹,,Heath2015,,
16-1-7,,16,1,nà,nà,n a ¹,,Heath2015,,
17-1-6,,17,1,gè-nɛ̀,gè-nɛ̀,ɡ e ¹ + n ɛ ¹,,Heath2015,,
2-1-6,,2,1,híílɛ́,híílɛ́,h iː ⁵ l ɛ ⁵,,Dumestre2011,,
1-1-8,,1,1,dɔ̀ɡɔ̀-rɔ̀,dɔ̀ɡɔ̀-rɔ̀,d ɔ ¹ ɡ ɔ ¹ + r ɔ ¹,,Hantgan2016,,
4-1-8,,4,1,jàmbí,jàmbí,dʒ a ¹ m b i ⁵,,Heath2015,,
18-1-8,,18,1,jamba,jamba,dʒ a m b a,,Osborn1993,,
6-1-8,,6,1,jàmá,jàmá,dʒ a ¹ m a ⁵,,Heath2015,,
19-1-7,,19,1,híílā,híílā,h iː ⁵ l a ³,,Heath2016jenaama,,
7-1-8,,7,1,jàmbá,jàmbá,dʒ a ¹ m b a ⁵,,Heath2015,,
8-1-7,,8,1,jámbɛ́,jámbɛ́,dʒ a ⁵ m b ɛ ⁵,,Heath2015,,
9-1-8,,9,1,jàmbí,jàmbí,dʒ a ¹ m b i ⁵,,Heath2015,,
10-1-8,,10,1,jàmbá,jàmbá,dʒ a ¹ m b a ⁵,,Heath2015,,
21-1-7,,21,1,zàmbá,zàmbá,z a ¹ m b a ⁵,,Heath2005,,
22-1-8,,22,1,zàmbà,zàmbà,z a ¹ m b a ¹,,HeathSONG2015,,
11-1-8,,11,1,zàmbí,zàmbí,z a ¹ m b i ⁵,,Heath2015,,
13-1-8,,13,1,jàmá,jàmá,dʒ a ¹ m a ⁵,,Heath2015,,
14-1-8,,14,1,káná,káná,k a ⁵ n a ⁵,,Heath2015,,
15-1-8,,15,1,zàmú,zàmú,z a ¹ m u ⁵,,Heath2015,,
16-1-8,,16,1,zàmú,zàmú,z a ¹ m u ⁵,,Heath2015,,
17-1-7,,17,1,jàmá,jàmá,dʒ a ¹ m a ⁵,,Heath2015,,
1-1-9,,1,1,bɔ́rⁿú,bɔ́rⁿú,b ɔ ⁵ r̃ ∼ u ⁵,,Hantgan2016,,
3-1-8,,3,1,díyⁿàwⁿ,díyⁿàwⁿ,d i ⁵ j ∼ a ¹ w̃ ∼,,Heath2015,,
4-1-9,,4,1,díyⁿàw,díyⁿàw,d i ⁵ j ∼ a ¹ w,,Heath2015,,
5-1-8,,5,1,bàyⁿ,bàyⁿ,b a ¹ j ∼,,Heath2015,,
18-1-9,,18,1,mawnu-de,mawnu-de,m a w n u + d e,,Osborn1993,,
6-1-9,,6,1,gàrá,gàrá,ɡ a ¹ r a ⁵,,Heath2015,,
19-1-8,,19,1,būrōŋ,būrōŋ,b u ³ r o ³ ŋ,,Heath2016jenaama,,
7-1-9,,7,1,bâyⁿ,bâyⁿ,b a ⁵¹ j ∼,,Heath2015,,
8-1-8,,8,1,gìndɔ́:,gìndɔ́:,ɡ i ¹ n d ɔː,,Heath2015,,
9-1-9,,9,1,dùgí,dùgí,d u ¹ ɡ i ⁵,,Heath2015,,
20-1-8,,20,1,bàyⁿ,bàyⁿ,b a ¹ j ∼,,Heath2015,,
10-1-9,,10,1,démbé-ré,démbé-ré,d e ⁵ m b e ⁵ + r e ⁵,,Heath2015,,
21-1-8,,21,1,bè:rì,bè:rì,b eː ¹ r i ¹,,Heath2005,,
22-1-9,,22,1,bè:rì,bè:rì,b eː ¹ r i ¹,,HeathSONG2015,,
11-1-9,,11,1,dɛ́,dɛ́,d ɛ ⁵,,Heath2015,,
12-1-8,,12,1,báy,báy,b a ⁵ j,,Heath2015,,
13-1-9,,13,1,káŋ,káŋ,k a ⁵ ŋ,,Heath2015,,
14-1-9,,14,1,póó,póó,p oː ⁵,,Heath2015,,
15-1-9,,15,1,sɛ́w,sɛ́w,s ɛ ⁵ w,,Heath2015,,
16-1-9,,16,1,dìyá,dìyá,d i ¹ j a ⁵,,Heath2015,,
17-1-8,,17,1,dùgú,dùgú,d u ¹ ɡ u ⁵,,Heath2015,,
2-1-7,,2,1,kɔ̀nɔ́,kɔ̀nɔ́,k ɔ ¹ n ɔ ⁵,,Dumestre2011,,
1-1-10,,1,1,dɔ̄rɛ̀ɛ̀,dɔ̄rɛ̀ɛ̀,d ɔ ³ r ɛː ¹,,Hantgan2016,,
3-1-9,,3,1,nǐ:m,nǐ:m,n iː ¹⁵ m,,Heath2015,,
4-1-10,,4,1,nì:yⁿî-m,nì:yⁿî-m,n iː ¹ j ∼ i ⁵¹ + m,,Heath2015,,
5-1-9,,5,1,ní:bè,ní:bè,n iː ⁵ b e ¹,,Heath2015,,
18-1-10,,18,1,foondu,foondu,f o o n d u,,Osborn1993,,
6-1-10,,6,1,sà:jî:ⁿ,sà:jî:ⁿ,s aː ¹ dʒ ĩː ⁵¹ ∼,,Heath2015,,
19-1-9,,19,1,pùlēwⁿ,pùlēwⁿ,p u ¹ l e ³ w̃ ∼,,Heath2016jenaama,,
7-1-10,,7,1,ìní,ìní,i ¹ n i ⁵,,Heath2015,,
8-1-9,,8,1,nǐ:,nǐ:,n iː ¹⁵,,Heath2015,,
9-1-10,,9,1,lì:gí,lì:gí,l iː ¹ ɡ i ⁵,,Heath2015,,
20-1-9,,20,1,nèjjé,nèjjé,n e ¹ dʒ dʒ e ⁵,,Heath2015,,
10-1-10,,10,1,sàsǎy,sàsǎy,s a ¹ s a ¹⁵ j,,Heath2015,,
21-1-9,,21,1,kírò,kírò,k i ⁵ r o ¹,,Heath2005,,
22-1-10,,22,1,kírò,kírò,k i ⁵ r o ¹,,HeathSONG2015,,
11-1-10,,11,1,àdé,àdé,a ¹ d e ⁵,,Heath2015,,
12-1-9,,12,1,níyè,níyè,n i ⁵ j e ¹,,Heath2015,,
13-1-10,,13,1,sàjú,sàjú,s a ¹ dʒ u ⁵,,Heath2015,,
14-1-10,,14,1,sàdàá,sàdàá,s a ¹ d aː ¹⁵,,Heath2015,,
15-1-10,,15,1,sǎy,sǎy,s a ¹⁵ j,,Heath2015,,
16-1-10,,16,1,àɲàn,àɲàn,a ¹ ɲ a ¹ n,,Heath2015,,
17-1-9,,17,1,sìsǎ:,sìsǎ:,s i ¹ s aː ¹⁵,,Heath2015,,
2-1-8,,2,1,kiⁿ,kiⁿ,k ĩ,,Dumestre2011,,
1-1-11,,1,1,tāmbà,tāmbà,t a ³ m b a ¹,,Hantgan2016,,
4-1-11,,4,1,kúwó,kúwó,k u ⁵ w o ⁵,,Heath2015,,
5-1-10,,5,1,núnjè,núnjè,n u ⁵ n dʒ e ¹,,Heath2015,,
18-1-11,,18,1,ŋatu-de,ŋatu-de,ŋ a t u + d e,,Osborn1993,,
6-1-11,,6,1,cɛ́rɛ́,cɛ́rɛ́,tʃ ɛ ⁵ r ɛ ⁵,,Heath2015,,
19-1-10,,19,1,tɔ̀wⁿ,tɔ̀wⁿ,t ɔ ¹ w̃ ∼,,Heath2016jenaama,,
7-1-11,,7,1,núŋgɛ́,núŋgɛ́,n u ⁵ ŋ ɡ ɛ ⁵,,Heath2015,,
8-1-10,,8,1,kɛ́rɛ́,kɛ́rɛ́,k ɛ ⁵ r ɛ ⁵,,Heath2015,,
9-1-11,,9,1,kúwó,kúwó,k u ⁵ w o ⁵,,Heath2015,,
10-1-11,,10,1,kɛ́rɛ́,kɛ́rɛ́,k ɛ ⁵ r ɛ ⁵,,Heath2015,,
21-1-10,,21,1,tɔ́kɔ́,tɔ́kɔ́,t ɔ ⁵ k ɔ ⁵,,Heath2005,,
22-1-11,,22,1,tókó-rê,tókó-rê,t o ⁵ k o ⁵ + r e ⁵¹,,HeathSONG2015,,
11-1-11,,11,1,cɛ́rɛ́,cɛ́rɛ́,tʃ ɛ ⁵ r ɛ ⁵,,Heath2015,,
12-1-10,,12,1,cɛ́rɔ́,cɛ́rɔ́,tʃ ɛ ⁵ r ɔ ⁵,,Heath2015,,
14-1-11,,14,1,kɛ́rɛ́,kɛ́rɛ́,k ɛ ⁵ r ɛ ⁵,,Heath2015,,
15-1-11,,15,1,cɛ́rú,cɛ́rú,tʃ ɛ ⁵ r u ⁵,,Heath2015,,
16-1-11,,16,1,kɛ́dɛ́,kɛ́dɛ́,k ɛ ⁵ d ɛ ⁵,,Heath2015,,
17-1-10,,17,1,kɛ́rɛ́,kɛ́rɛ́,k ɛ ⁵ r ɛ ⁵,,Heath2015,,
1-2-2,,1,2,dɛ̀ɛ̀rù,dɛ̀ɛ̀rù,d ɛː ¹ r u ¹,,Hantgan2016,,
3-2-2,,3,2,gàrǔ-m,gàrǔ-m,ɡ a ¹ r u ¹⁵ + m,,Heath2015,,
4-2-2,,4,2,gárì-m,gárì-m,ɡ a ⁵ r i ¹ + m,,Heath2015,,
5-2-2,,5,2,kàr kàr-gà,kàr kàr-gà,k a ¹ r _ k a ¹ r + ɡ a ¹,,Heath2015,,
18-2-2,,18,2,haaɗu-de,haaɗu-de,h a a ɗ u + d e,,Osborn1993,,
6-2-2,,6,2,jé:rù,jé:rù,dʒ eː ⁵ r u ¹,,Heath2015,,
19-2-1,,19,2,kāgājī,kāgājī,k a ³ ɡ a ³ dʒ i ³,,Heath2016jenaama,,
7-2-2,,7,2,kárá kárá kánní,kárá kárá kánní,k a ⁵ r a ⁵ _ k a ⁵ r a ⁵ _ k a ⁵ n n i ⁵,,Heath2015,,
8-2-2,,8,2,gàlí-yè,gàlí-yè,ɡ a ¹ l i ⁵ + j e ¹,,Heath2015,,
9-2-2,,9,2,gárî,gárî,ɡ a ⁵ r i ⁵¹,,Heath2015,,
20-2-2,,20,2,kárá kárá,kárá kárá,k a ⁵ r a ⁵ _ k a ⁵ r a ⁵,,Heath2015,,
10-2-2,,10,2,gérù,gérù,ɡ e ⁵ r u ¹,,Heath2015,,
21-2-2,,21,2,hɔ́túrú,hɔ́túrú,h ɔ ⁵ t u ⁵ r u ⁵,,Heath2005,,
22-2-2,,22,2,hóttó,hóttó,h o ⁵ t t o ⁵,,HeathSONG2015,,
11-2-2,,11,2,gálɛ̀:,gálɛ̀:,ɡ a ⁵ l ɛː ¹,,Heath2015,,
13-2-2,,13,2,kágá-rá,kágá-rá,k a ⁵ ɡ a ⁵ + r a ⁵,,Heath2015,,
14-2-2,,14,2,gálá-lú,gálá-lú,ɡ a ⁵ l a ⁵ + l u ⁵,,Heath2015,,
15-2-2,,15,2,gòlú,gòlú,ɡ o ¹ l u ⁵,,Heath2015,,
16-2-2,,16,2,gàl,gàl,ɡ a ¹ l,,Heath2015,,
17-2-2,,17,2,gálàl,gálàl,ɡ a ⁵ l a ¹ l,,Heath2015,,
2-2-1,,2,2,nùmúⁿ,nùmúⁿ,n u ¹ m ũ ⁵ ∼,,Dumestre2011,,
1-2-3,,1,2,tùwⁿɔ̀,tùwⁿɔ̀,t u ¹ w̃ ∼ ɔ ¹,,Hantgan2016,,
3-2-3,,3,2,zɛ́mbɛ̀-m,zɛ́mbɛ̀-m,z ɛ ⁵ m b ɛ ¹ + m,,Heath2015,,
4-2-3,,4,2,jɛ́mbɛ̌-m,jɛ́mbɛ̌-m,dʒ ɛ ⁵ m b ɛ ¹⁵ + m,,Heath2015,,
5-2-3,,5,2,kɔ́:nɔ̀,kɔ́:nɔ̀,k ɔː n ɔ ¹,,Heath2015,,
18-2-3,,18,2,baylo,baylo,b a j l o,,Osborn1993,,
6-2-3,,6,2,jɛ́mɛ̀n,jɛ́mɛ̀n,dʒ ɛ ⁵ m ɛ ¹ n,,Heath2015,,
19-2-2,,19,2,kùɥgù,kùɥgù,k u ¹ ɥ ɡ u ¹,,Heath2016jenaama,,
7-2-3,,7,2,dɛ́mbɛ́,dɛ́mbɛ́,d ɛ ⁵ m b ɛ ⁵,,Heath2015,,
8-2-3,,8,2,dùbé,dùbé,d u ¹ b e ⁵,,Heath2015,,
9-2-3,,9,2,jɛ́mbɛ̀,jɛ́mbɛ̀,dʒ ɛ ⁵ m b ɛ ¹,,Heath2015,,
20-2-3,,20,2,dɛ́mbɛ́,dɛ́mbɛ́,d ɛ ⁵ m b ɛ ⁵,,Heath2015,,
10-2-3,,10,2,gɛ́mbɛ̀-n,gɛ́mbɛ̀-n,ɡ ɛ ⁵ m b ɛ ¹ + n,,Heath2015,,
22-2-3,,22,2,gàrgásò,gàrgásò,ɡ a ¹ r ɡ a ⁵ s o ¹,,HeathSONG2015,,
11-2-3,,11,2,zɛ́mbɛ́,zɛ́mbɛ́,z ɛ ⁵ m b ɛ ⁵,,Heath2015,,
12-2-2,,12,2,dú:,dú:,d uː ⁵,,Heath2015,,
13-2-3,,13,2,jɛ́mɛ́,jɛ́mɛ́,dʒ ɛ ⁵ m ɛ ⁵,,Heath2015,,
14-2-3,,14,2,jɛ́mmɛ̀-nɛ̀,jɛ́mmɛ̀-nɛ̀,dʒ ɛ ⁵ m m ɛ ¹ + n ɛ ¹,,Heath2015,,
15-2-3,,15,2,zɛ́mà-n,zɛ́mà-n,z ɛ ⁵ m a ¹ + n,,Heath2015,,
16-2-3,,16,2,zèmɛ́,zèmɛ́,z e ¹ m ɛ ⁵,,Heath2015,,
17-2-3,,17,2,írù-nɛ̀,írù-nɛ̀,i ⁵ r u ¹ + n ɛ ¹,,Heath2015,,
1-2-4,,1,2,kwīī sɔ̄ẁⁿ,kwīī sɔ̄ẁⁿ,k w iː ³³ _ s ɔ ³ w̃ ¹ ∼,,Hantgan2016,,
3-2-4,,3,2,yómbí:,yómbí:,j o ⁵ m b iː ⁵,,Heath2015,,
4-2-4,,4,2,górí:,górí:,ɡ o ⁵ r iː ⁵,,Heath2015,,
5-2-4,,5,2,ɲám-gè,ɲám-gè,ɲ a ⁵ m + ɡ e ¹,,Heath2015,,
18-2-4,,18,2,sudda-maare,sudda-maare,s u d d a + m a a r e,,Osborn1993,,
6-2-4,,6,2,yà:-yìrú,yà:-yìrú,j aː ¹ + j i ¹ r u ⁵,,Heath2015,,
19-2-3,,19,2,sāājū,sāājū,s aː ³ dʒ u ³,,Heath2016jenaama,,
7-2-4,,7,2,yɔ̀gù sôy,yɔ̀gù sôy,j ɔ ¹ ɡ u ¹ _ s o ⁵¹ j,,Heath2015,,
8-2-4,,8,2,yámbú:,yámbú:,j a ⁵ m b uː ⁵,,Heath2015,,
9-2-4,,9,2,yémbí,yémbí,j e ⁵ m b i ⁵,,Heath2015,,
20-2-4,,20,2,ámbú,ámbú,a ⁵ m b u ⁵,,Heath2015,,
10-2-4,,10,2,górú,górú,ɡ o ⁵ r u ⁵,,Heath2015,,
22-2-4,,22,2,tà:fò,tà:fò,t aː ¹ f o ¹,,HeathSONG2015,,
21-2-3,,21,2,dà:bìr-èy,dà:bìr-èy,d aː ¹ b i ¹ r + e ¹ j,,Heath2005,,
12-2-3,,12,2,yòmbù,yòmbù,j o ¹ m b u ¹,,Heath2015,,
13-2-4,,13,2,yà:tǔⁿ,yà:tǔⁿ,j aː ¹ t ũ ¹⁵,,Heath2015,,
14-2-4,,14,2,yómbú,yómbú,j o ⁵ m b u ⁵,,Heath2015,,
15-2-4,,15,2,yà yɔ̀rú,yà yɔ̀rú,j a ¹ _ j ɔ ¹ r u ⁵,,Heath2015,,
16-2-4,,16,2,yàmbú,yàmbú,j a ¹ m b u ⁵,,Heath2015,,
17-2-4,,17,2,sɔ̀y górú,sɔ̀y górú,s ɔ ¹ j _ ɡ o ⁵ r u ⁵,,Heath2015,,
2-2-2,,2,2,kɔ́mí,kɔ́mí,k ɔ ⁵ m i ⁵,,Dumestre2011,,
1-2-5,,1,2,yāɡà,yāɡà,j a ³ ɡ a ¹,,Hantgan2016,,
3-2-5,,3,2,pɛ́rɛ́,pɛ́rɛ́,p ɛ ⁵ r ɛ ⁵,,Heath2015,,
4-2-5,,4,2,kímjɛ́,kímjɛ́,k i ⁵ m dʒ ɛ ⁵,,Heath2015,,
18-2-5,,18,2,maʄʄu-de,maʄʄu-de,m a ʄ ʄ u + d e,,Osborn1993,,
6-2-5,,6,2,kámɲá,kámɲá,k a ⁵ m ɲ a ⁵,,Heath2015,,
7-2-5,,7,2,kání,kání,k a ⁵ n i ⁵,,Heath2015,,
8-2-5,,8,2,kán,kán,k a ⁵ n,,Heath2015,,
9-2-5,,9,2,kɛ́mjí,kɛ́mjí,k ɛ ⁵ m dʒ i ⁵,,Heath2015,,
20-2-5,,20,2,kámí,kámí,k a ⁵ m i ⁵,,Heath2015,,
10-2-5,,10,2,cíwⁿɛ́,cíwⁿɛ́,tʃ i ⁵ w̃ ∼ ɛ ⁵,,Heath2015,,
22-2-5,,22,2,mélí,mélí,m e ⁵ l i ⁵,,HeathSONG2015,,
21-2-4,,21,2,kɛ́msú,kɛ́msú,k ɛ ⁵ m s u ⁵,,Heath2005,,
11-2-4,,11,2,kán,kán,k a ⁵ n,,Heath2015,,
12-2-4,,12,2,kán,kán,k a ⁵ n,,Heath2015,,
13-2-5,,13,2,kúmùɲù,kúmùɲù,k u ⁵ m u ¹ ɲ u ¹,,Heath2015,,
14-2-5,,14,2,kúmúnjó,kúmúnjó,k u ⁵ m u ⁵ n dʒ o ⁵,,Heath2015,,
15-2-5,,15,2,cɛ́m,cɛ́m,tʃ ɛ ⁵ m,,Heath2015,,
16-2-5,,16,2,kán,kán,k a ⁵ n,,Heath2015,,
17-2-5,,17,2,kɛ́mɲɛ́ kárⁿá,kɛ́mɲɛ́ kárⁿá,k ɛ ⁵ m ɲ ɛ ⁵ _ k a ⁵ r̃ ∼ a ⁵,,Heath2015,,
2-2-3,,2,2,básí,básí,b a ⁵ s i ⁵,,Dumestre2011,,
1-2-6,,1,2,yīyì,yīyì,j i ³ j i ¹,,Hantgan2016,,
3-2-6,,3,2,gòŋgòró,gòŋgòró,ɡ o ¹ ŋ ɡ o ¹ r o ⁵,,Heath2015,,
4-2-6,,4,2,gòŋgòró,gòŋgòró,ɡ o ¹ ŋ ɡ o ¹ r o ⁵,,Heath2015,,
5-2-5,,5,2,bàbà,bàbà,b a ¹ b a ¹,,Heath2015,,
18-2-6,,18,2,ʄiiʄam,ʄiiʄam,ʄ i i ʄ a m,,Osborn1993,,
6-2-6,,6,2,nɛ̂yⁿ,nɛ̂yⁿ,n ɛ ¹⁵ j ∼,,Heath2015,,
19-2-4,,19,2,dē,dē,d e ³,,Heath2016jenaama,,
7-2-6,,7,2,gè:ŋgé,gè:ŋgé,ɡ eː ¹ ŋ ɡ e ⁵,,Heath2015,,
8-2-6,,8,2,gěngé,gěngé,ɡ e ¹⁵ n ɡ e ⁵,,Heath2015,,
9-2-6,,9,2,gòndùgó,gòndùgó,ɡ o ¹ n d u ¹ ɡ o ⁵,,Heath2015,,
20-2-6,,20,2,bàgà,bàgà,b a ¹ ɡ a ¹,,Heath2015,,
10-2-6,,10,2,nɛ̂m,nɛ̂m,n ɛ ¹⁵ m,,Heath2015,,
22-2-6,,22,2,kúró,kúró,k u ⁵ r o ⁵,,HeathSONG2015,,
21-2-5,,21,2,kúrí,kúrí,k u ⁵ r i ⁵,,Heath2005,,
11-2-5,,11,2,jènjé,jènjé,dʒ e ¹ n dʒ e ⁵,,Heath2015,,
12-2-5,,12,2,jé:ŋgé,jé:ŋgé,dʒ eː ⁵ ŋ ɡ e ⁵,,Heath2015,,
13-2-6,,13,2,nɛ́,nɛ́,n ɛ ⁵,,Heath2015,,
14-2-6,,14,2,ìlìyé,ìlìyé,i ¹ l i ¹ j e ⁵,,Heath2015,,
15-2-6,,15,2,néŋ,néŋ,n e ⁵ ŋ,,Heath2015,,
16-2-6,,16,2,jènjù,jènjù,dʒ e ¹ n dʒ u ¹,,Heath2015,,
17-2-6,,17,2,ìllî:,ìllî:,i ¹ l l iː ⁵¹,,Heath2015,,
1-3-2,,1,3,mùtù,mùtù,m u ¹ t u ¹,,Hantgan2016,,
3-3-2,,3,3,dùmbú,dùmbú,d u ¹ m b u ⁵,,Heath2015,,
4-3-2,,4,3,dùmbú,dùmbú,d u ¹ m b u ⁵,,Heath2015,,
18-3-2,,18,3,mudd-iɗid-de,mudd-iɗid-de,m u d d + i ɗ i d + d e,,Osborn1993,,
6-3-2,,6,3,dǔm,dǔm,d u ¹⁵ m,,Heath2015,,
7-3-2,,7,3,dúmbé,dúmbé,d u ⁵ m b e ⁵,,Heath2015,,
8-3-2,,8,3,dùmbé,dùmbé,d u ¹ m b e ⁵,,Heath2015,,
9-3-2,,9,3,dùmbí,dùmbí,d u ¹ m b i ⁵,,Heath2015,,
20-3-2,,20,3,nsì:ⁿ-dì-gà,nsì:ⁿ-dì-gà,n s ĩː ¹ ∼ + d i ¹ + ɡ a ¹,,Heath2015,,
10-3-2,,10,3,dùmbú,dùmbú,d u ¹ m b u ⁵,,Heath2015,,
11-3-2,,11,3,dùmbě:,dùmbě:,d u ¹ m b eː ¹⁵,,Heath2015,,
12-3-2,,12,3,dúmbú,dúmbú,d u ⁵ m b u ⁵,,Heath2015,,
13-3-2,,13,3,dùmú,dùmú,d u ¹ m u ⁵,,Heath2015,,
